Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2020-02-22 05:00 PM,2020,02,22,17,134.5,192,Unhealthy,117.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-22 06:00 PM,2020,02,22,18,133.3,191,Unhealthy,130.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-22 07:00 PM,2020,02,22,19,130.6,190,Unhealthy,123.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-22 08:00 PM,2020,02,22,20,132.5,191,Unhealthy,138.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-22 09:00 PM,2020,02,22,21,143.8,197,Unhealthy,170.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-22 10:00 PM,2020,02,22,22,160.2,211,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-22 11:00 PM,2020,02,22,23,168.2,219,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 12:00 AM,2020,02,23,00,175.5,226,Very Unhealthy,187.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 01:00 AM,2020,02,23,01,176.1,226,Very Unhealthy,177.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 02:00 AM,2020,02,23,02,170.1,220,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 03:00 AM,2020,02,23,03,162.2,213,Very Unhealthy,149.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 04:00 AM,2020,02,23,04,155.4,206,Very Unhealthy,144.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 05:00 AM,2020,02,23,05,162.5,213,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 06:00 AM,2020,02,23,06,211.4,261,Very Unhealthy,260.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 07:00 AM,2020,02,23,07,218.5,268,Very Unhealthy,230.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 08:00 AM,2020,02,23,08,204.4,254,Very Unhealthy,189.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 09:00 AM,2020,02,23,09,190.8,241,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 10:00 AM,2020,02,23,10,189.5,240,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 11:00 AM,2020,02,23,11,196.4,246,Very Unhealthy,205.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 12:00 PM,2020,02,23,12,168.4,219,Very Unhealthy,137.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 01:00 PM,2020,02,23,13,127.9,188,Unhealthy,89.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 02:00 PM,2020,02,23,14,107.4,178,Unhealthy,87.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 03:00 PM,2020,02,23,15,87.2,167,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 04:00 PM,2020,02,23,16,62.5,155,Unhealthy,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 05:00 PM,2020,02,23,17,51.2,140,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 06:00 PM,2020,02,23,18,50.6,138,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 07:00 PM,2020,02,23,19,53.7,146,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 08:00 PM,2020,02,23,20,54.8,149,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 09:00 PM,2020,02,23,21,53.9,146,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 10:00 PM,2020,02,23,22,55.9,151,Unhealthy,58.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-23 11:00 PM,2020,02,23,23,60.4,154,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 12:00 AM,2020,02,24,00,57.2,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 01:00 AM,2020,02,24,01,54.6,148,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 02:00 AM,2020,02,24,02,53.6,146,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 03:00 AM,2020,02,24,03,52.1,142,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 04:00 AM,2020,02,24,04,51.4,140,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 05:00 AM,2020,02,24,05,52.0,142,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 06:00 AM,2020,02,24,06,52.7,143,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 07:00 AM,2020,02,24,07,61.6,154,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 08:00 AM,2020,02,24,08,63.2,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 09:00 AM,2020,02,24,09,64.9,156,Unhealthy,68.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 10:00 AM,2020,02,24,10,58.6,153,Unhealthy,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 11:00 AM,2020,02,24,11,53.9,146,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 12:00 PM,2020,02,24,12,50.5,138,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 01:00 PM,2020,02,24,13,50.7,138,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 02:00 PM,2020,02,24,14,49.2,135,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 03:00 PM,2020,02,24,15,46.2,127,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 04:00 PM,2020,02,24,16,45.6,126,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 05:00 PM,2020,02,24,17,50.3,137,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 06:00 PM,2020,02,24,18,48.8,134,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 07:00 PM,2020,02,24,19,50.6,138,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 08:00 PM,2020,02,24,20,58.7,153,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 09:00 PM,2020,02,24,21,61.6,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 10:00 PM,2020,02,24,22,52.0,142,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-24 11:00 PM,2020,02,24,23,50.2,137,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 12:00 AM,2020,02,25,00,48.7,134,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 01:00 AM,2020,02,25,01,48.4,133,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 02:00 AM,2020,02,25,02,53.6,146,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 03:00 AM,2020,02,25,03,54.2,147,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 04:00 AM,2020,02,25,04,55.4,150,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 05:00 AM,2020,02,25,05,53.9,146,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 06:00 AM,2020,02,25,06,53.5,145,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 07:00 AM,2020,02,25,07,50.1,137,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 08:00 AM,2020,02,25,08,51.0,139,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 09:00 AM,2020,02,25,09,50.7,138,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 10:00 AM,2020,02,25,10,51.2,140,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2020-02-25 04:00 PM,2020,02,25,16,-999.0,-999,N/A,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 05:00 PM,2020,02,25,17,53.7,146,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 06:00 PM,2020,02,25,18,49.8,136,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 07:00 PM,2020,02,25,19,48.5,133,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 08:00 PM,2020,02,25,20,48.3,133,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 09:00 PM,2020,02,25,21,51.5,140,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 10:00 PM,2020,02,25,22,49.6,136,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-25 11:00 PM,2020,02,25,23,48.6,133,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 12:00 AM,2020,02,26,00,47.9,132,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 01:00 AM,2020,02,26,01,47.4,130,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 02:00 AM,2020,02,26,02,49.4,135,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 03:00 AM,2020,02,26,03,49.5,135,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 04:00 AM,2020,02,26,04,48.5,133,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 05:00 AM,2020,02,26,05,48.5,133,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2020-02-26 06:00 AM,2020,02,26,06,51.4,140,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 07:00 AM,2020,02,26,07,56.3,151,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 08:00 AM,2020,02,26,08,58.6,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 09:00 AM,2020,02,26,09,64.2,155,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 10:00 AM,2020,02,26,10,67.1,157,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 11:00 AM,2020,02,26,11,63.4,155,Unhealthy,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 12:00 PM,2020,02,26,12,61.0,154,Unhealthy,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 01:00 PM,2020,02,26,13,58.5,153,Unhealthy,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 02:00 PM,2020,02,26,14,51.2,140,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 03:00 PM,2020,02,26,15,51.1,139,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 04:00 PM,2020,02,26,16,47.3,130,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 05:00 PM,2020,02,26,17,45.9,127,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 06:00 PM,2020,02,26,18,49.7,136,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 07:00 PM,2020,02,26,19,52.3,142,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 08:00 PM,2020,02,26,20,51.3,140,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 09:00 PM,2020,02,26,21,45.7,126,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 10:00 PM,2020,02,26,22,42.0,117,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-26 11:00 PM,2020,02,26,23,40.8,114,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 12:00 AM,2020,02,27,00,40.5,113,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 01:00 AM,2020,02,27,01,41.4,116,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 02:00 AM,2020,02,27,02,44.6,123,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 03:00 AM,2020,02,27,03,42.5,118,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 04:00 AM,2020,02,27,04,40.8,114,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 05:00 AM,2020,02,27,05,37.4,106,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 06:00 AM,2020,02,27,06,36.4,103,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 07:00 AM,2020,02,27,07,38.3,108,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 08:00 AM,2020,02,27,08,39.6,111,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 09:00 AM,2020,02,27,09,39.0,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 10:00 AM,2020,02,27,10,37.6,106,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 11:00 AM,2020,02,27,11,36.0,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 12:00 PM,2020,02,27,12,39.1,110,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 01:00 PM,2020,02,27,13,43.9,122,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 02:00 PM,2020,02,27,14,39.4,111,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 03:00 PM,2020,02,27,15,36.6,104,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 04:00 PM,2020,02,27,16,36.7,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 05:00 PM,2020,02,27,17,36.8,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 06:00 PM,2020,02,27,18,36.9,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 07:00 PM,2020,02,27,19,38.4,108,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 08:00 PM,2020,02,27,20,40.9,114,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 09:00 PM,2020,02,27,21,41.3,115,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 10:00 PM,2020,02,27,22,43.5,121,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-27 11:00 PM,2020,02,27,23,39.4,111,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 12:00 AM,2020,02,28,00,33.1,95,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 01:00 AM,2020,02,28,01,33.1,95,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 02:00 AM,2020,02,28,02,32.6,94,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 03:00 AM,2020,02,28,03,30.6,90,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 04:00 AM,2020,02,28,04,25.5,79,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 05:00 AM,2020,02,28,05,25.2,79,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 06:00 AM,2020,02,28,06,26.1,80,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 07:00 AM,2020,02,28,07,29.5,88,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 08:00 AM,2020,02,28,08,32.2,93,Moderate,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 09:00 AM,2020,02,28,09,36.6,104,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 10:00 AM,2020,02,28,10,34.7,99,Moderate,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 11:00 AM,2020,02,28,11,37.3,105,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 12:00 PM,2020,02,28,12,37.6,106,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 01:00 PM,2020,02,28,13,36.8,104,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 02:00 PM,2020,02,28,14,29.6,88,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 03:00 PM,2020,02,28,15,29.7,88,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 04:00 PM,2020,02,28,16,30.9,91,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 05:00 PM,2020,02,28,17,35.1,99,Moderate,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 06:00 PM,2020,02,28,18,35.9,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 07:00 PM,2020,02,28,19,40.6,114,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 08:00 PM,2020,02,28,20,41.8,117,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 09:00 PM,2020,02,28,21,41.4,116,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 10:00 PM,2020,02,28,22,47.7,131,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-28 11:00 PM,2020,02,28,23,43.8,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 12:00 AM,2020,02,29,00,41.9,117,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 01:00 AM,2020,02,29,01,40.4,113,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 02:00 AM,2020,02,29,02,39.5,111,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 03:00 AM,2020,02,29,03,38.2,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 04:00 AM,2020,02,29,04,32.3,93,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 05:00 AM,2020,02,29,05,28.1,85,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 06:00 AM,2020,02,29,06,29.0,87,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 07:00 AM,2020,02,29,07,28.5,85,Moderate,28.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 08:00 AM,2020,02,29,08,29.2,87,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 09:00 AM,2020,02,29,09,29.6,88,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 10:00 AM,2020,02,29,10,30.1,89,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 11:00 AM,2020,02,29,11,32.5,94,Moderate,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 12:00 PM,2020,02,29,12,36.0,102,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 01:00 PM,2020,02,29,13,36.8,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 02:00 PM,2020,02,29,14,39.7,111,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 03:00 PM,2020,02,29,15,38.0,107,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 04:00 PM,2020,02,29,16,37.6,106,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 05:00 PM,2020,02,29,17,36.2,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 06:00 PM,2020,02,29,18,39.0,110,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 07:00 PM,2020,02,29,19,42.5,118,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 08:00 PM,2020,02,29,20,51.9,141,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 09:00 PM,2020,02,29,21,47.9,132,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 10:00 PM,2020,02,29,22,43.9,122,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-02-29 11:00 PM,2020,02,29,23,41.7,116,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-01 12:00 AM,2020,03,01,00,42.7,119,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-01 01:00 AM,2020,03,01,01,40.2,113,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-01 02:00 AM,2020,03,01,02,36.9,104,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-01 03:00 AM,2020,03,01,03,36.9,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-01 04:00 AM,2020,03,01,04,38.3,108,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-01 05:00 AM,2020,03,01,05,36.3,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2020-03-01 06:00 AM,2020,03,01,06,34.2,97,Moderate,32.0,UG/M3,1 Hr,Valid
